AGNO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;MRUN;DOC_GENERO;DOC_FEC_NAC;NIVEL;PF_PJE;PF_ESC;PF_Cat_Carrera;INSTR_PJE;INSTR_ESC
2019;5286;8;ESCUELA BASICA VICTOR DURAN PEREZ;9;92;9202;COLLIPULLI;91;MALLECO;2;1;0;14012147;2;199301;5;1,75;I;E;2,05;B
2019;5221;3;ESCUELA BASICA NAHUELBUTA;9;92;9201;ANGOL;91;MALLECO;2;1;0;21314105;2;199302;3;2,18;B;D;2,61;C
2019;5408;9;ESCUELA PAILAHUEQUE;9;92;9211;VICTORIA;91;MALLECO;2;1;1;20249619;2;199211;3;1,95;I;E;2,47;B
2019;5424;0;ESCUELA BASICA SAN LUIS;9;92;9211;VICTORIA;91;MALLECO;2;1;1;9972275;1;199305;3;2,38;B;C;2,83;C
2019;7204;4;ESCUELA NUEVA AURORA;14;141;14107;PAILLACO;141;VALDIVIA;2;1;1;12889534;2;199208;5;2,25;B;D;2,65;C
2019;22317;4;COLEGIO SAN ANTONIO;14;141;14107;PAILLACO;141;VALDIVIA;3;2;1;2669363;1;199301;4;1,95;I;E;-1;N/A
2019;224;0;ESCUELA GRECIA;2;22;2201;CALAMA;22;EL LOA;1;1;0;18779699;2;199306;2;2,43;B;C;2,86;C
2019;2552;6;INSTITUTO POLITECNICO;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;0;16007573;2;199209;5;2,15;B;D;2,59;C
2019;6497;1;COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON;9;91;9102;CARAHUE;92;CAUTÍN NORTE;6;5;0;20587915;2;199110;4;2,45;B;C;3,07;D
2019;9886;8;ESCUELA ESTRELLA REINA DE CHILE;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;2;1;0;4047622;2;198710;3;2,05;B;D;2,63;C
2019;8001;2;LICEO POLITECNICO DE CASTRO;10;102;10201;CASTRO;102;CHILOÉ;1;1;0;10455573;1;199209;7;2,42;B;C;2,85;C
2019;449;9;LICEO JOSE SANTOS OSSA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;18927849;2;199212;4;2,15;B;D;2,59;C
2019;453;7;ESCUELA IGNACIO CARRERA PINTO;3;33;3301;VALLENAR;32;HUASCO;6;5;0;19275464;2;199309;2;1,73;I;E;2,34;B
2019;10470;1;LICEO MUNIC.ING.MILITAR JUAN MACKENA O.;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;17587518;1;199209;4;2,35;B;C;2,61;C
2019;14539;4;ESCUELA DE LENGUAJE SANTA INES;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;3;2;0;16879828;2;199210;2;2,42;B;C;-1;N/A
2019;10162;1;LICEO TENIENTE DAGOBERTO GODOY NO.3;13;131;13117;LO PRADO;134;SANTIAGO PONIENTE;3;2;0;9217694;2;199210;1;1,99;I;E;-1;N/A
2019;10036;6;ESCUELA PARTICULAR PDTE. ABRAHAM LINCOLN;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;14949434;2;199211;1;1,75;I;E;-1;N/A
2019;25047;3;ESCUELA ANTILHUE DE PUDAHUEL;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;6;5;0;1940318;2;199212;3;2,7;C;B;2,92;C
2019;9886;8;ESCUELA ESTRELLA REINA DE CHILE;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;2;1;0;15379285;2;199108;2;2,25;B;D;2,65;C
2019;9507;9;ESCUELA PARTICULAR LAURA VICUNA;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;17433953;2;199304;1;1,68;I;E;-1;N/A
2019;6210;3;LICEO AGRICOLA PUQUEREO;9;91;9105;FREIRE;93;CAUTÍN SUR;3;2;1;22237300;1;198902;4;2,3;B;C;-1;N/A
2019;26466;0;ESCUELA BASICA ELIODORO MATTE OSSA;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;18356647;1;199209;4;2,6;C;B;-1;N/A
2019;9105;7;CENTRO EDUCACIONAL EDUARDO DE LA BARRA;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;1;1;0;19425329;2;199210;3;2,35;B;C;2,51;C
2019;2419;8;COLEGIO JULIO SILVA LAZO;6;61;6105;DOÑIHUE;61;CACHAPOAL;2;1;1;3650096;2;199306;2;2,63;C;B;2,88;C
2019;2521;6;ESCUELA MUNICIPAL LA TUNA;6;63;6308;PLACILLA;62;COLCHAGUA;2;1;1;14358781;2;199211;3;2,55;C;B;2,93;C
2019;2467;8;ESCUELA BAS.ABEL BOUCHON FAURE;6;63;6301;SAN FERNANDO;62;COLCHAGUA;1;1;1;213948;2;199210;5;2,1;B;D;2,36;B
2019;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;2;1;1;3058560;2;199212;2;2,6;C;B;2,86;C
2019;2380;9;ESCUELA MUNICIPAL ALCALDE G. BURMESTER;6;61;6112;PEUMO;61;CACHAPOAL;2;1;1;22127133;1;199303;3;2,3;B;C;2,68;C
2019;2378;7;LICEO JEAN BUCHANAN DE LARRAIN;6;61;6112;PEUMO;61;CACHAPOAL;2;1;0;2713766;1;199306;4;2,4;B;C;2,74;C
2019;2365;5;ESCUELA BASICA PATAGUAS CERRO;6;61;6113;PICHIDEGUA;61;CACHAPOAL;2;1;1;10623101;2;199307;5;2,25;B;D;2,65;C
2019;10254;7;CENTRO EDUCACIONAL JOSE MIGUEL CARRERA;13;131;13127;RECOLETA;137;SANTIAGO NORTE;2;1;0;10193845;1;199210;4;2;B;D;2,5;B
2019;9867;1;CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;10553674;1;199210;7;2,41;B;C;2,75;C
2019;24963;7;ESCUELA BAS. PART. DE SANTA MARIA;13;136;13602;EL MONTE;135;TALAGANTE;3;2;1;22493085;1;199211;4;2,4;B;C;-1;N/A
2019;3940;3;LICEO DE YUNGAY;16;161;16109;YUNGAY;81;ÑUBLE;2;1;0;16646440;1;199210;4;2,38;B;C;2,43;B
2019;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;132;SANTIAGO SUR;2;1;0;21453339;2;199211;5;3;C;B;3,1;D
2019;9886;8;ESCUELA ESTRELLA REINA DE CHILE;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;2;1;0;23712361;2;199303;5;2,05;B;D;2,13;B
2019;20508;7;COLEGIO VILLA CARTAGO;5;56;5603;CARTAGENA;54;SAN ANTONIO;2;1;0;17650735;2;199303;1;1,8;I;E;2,18;B
2019;24638;7;LICEO MIGUEL DE CERVANTES Y SAAVEDRA;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;6566055;1;199304;4;2,25;B;D;2,65;C
2019;4998;0;ESCUELA ROSA YANEZ RODRIGUEZ;8;81;8102;CORONEL;83;CONCEPCIÓN;2;1;0;12787325;1;199304;3;2,1;B;D;2,66;C
2019;3318;9;ESCUELA JORGE SALGADO PICA;7;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;12686243;1;199210;3;2,35;B;C;2,51;C
2019;16687;1;CENTRO PEDAGOGICO PREESCOLAR VALLE DEL MAULE;7;71;7105;MAULE;72;TALCA;3;2;0;21765154;2;199210;1;2,29;B;C;-1;N/A
2019;2968;8;ESCUELA ANTUPEHUEN;7;71;7101;TALCA;72;TALCA;2;1;0;1486728;2;199208;5;2,25;B;D;2,65;C
2019;3115;1;ESCUELA RURAL DUAO;7;71;7105;MAULE;72;TALCA;2;1;1;17508063;2;199207;5;2,45;B;C;2,77;C
2019;3317;0;LICEO JUAN GOMEZ MILLAS;7;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;16544108;2;199305;5;2,2;B;D;2,62;C
2019;3290;5;LICEO MARIA AUXILIADORA;7;74;7401;LINARES;73;LINARES;3;2;0;8533641;2;199302;1;1,9;I;E;-1;N/A
2019;3940;3;LICEO DE YUNGAY;16;161;16109;YUNGAY;81;ÑUBLE;2;1;0;20298987;2;199211;5;2,15;B;D;2,69;C
2019;4162;9;LICEO COMERCIAL DIEGO PORTALES PALAZUELO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;2;1;0;24946938;1;199212;5;2,53;C;B;2,82;C
2019;4331;1;LICEO FRANCISCO BASCUNAN GUERRERO;8;83;8309;QUILLECO;82;BIOBÍO;2;1;0;24777165;1;199301;2;2,28;B;C;2,87;C
2019;10726;3;CENTRO DE EDUCACION MARIO BERTERO CEVASCO;13;136;13603;ISLA DE MAIPO;135;TALAGANTE;1;1;0;19625568;1;199209;3;2,43;B;C;2,76;C
2019;9006;9;COMPLEJO EDUCACIONAL LA REINA;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;1;1;0;22352994;1;199211;4;2,5;B;C;2,7;C
2019;10726;3;CENTRO DE EDUCACION MARIO BERTERO CEVASCO;13;136;13603;ISLA DE MAIPO;135;TALAGANTE;1;1;0;23553567;2;199305;2;2,45;B;C;2,47;B
2019;22403;0;ESCUELA DE CULTURA Y DIFUSION ARTISTICA FRIDOLINA BARRIENTOS CANOBRA;10;102;10201;CASTRO;102;CHILOÉ;1;1;0;12326156;2;199212;5;2,8;C;B;3,08;D
2019;7872;7;COLEGIO DE DIFUSION ARTISTICA LOS ULMOS;10;101;10106;LOS MUERMOS;101;LLANQUIHUE;2;1;0;17608936;1;199303;4;2,1;B;D;2,56;C
2019;7898;0;ESCUELA RURAL EL MELI;10;101;10106;LOS MUERMOS;101;LLANQUIHUE;2;1;1;3307435;1;199307;3;2,3;B;C;2,68;C
2019;7044;0;LICEO SANTO CURA DE ARS;14;141;14105;MÁFIL;141;VALDIVIA;3;2;0;20728172;2;199308;4;2,1;B;D;-1;N/A
2019;5774;6;ESCUELA PARTICULAR SAN FRANCISCO;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;2;1;23759222;2;199312;1;2,1;B;D;-1;N/A
2019;5921;8;COMPLEJO EDUCACIONAL PADRE NICOLAS;9;91;9119;VILCÚN;92;CAUTÍN NORTE;3;2;0;22056695;1;199402;4;2,36;B;C;-1;N/A
2019;2839;8;ESCUELA PRESIDENTE EDUARDO FREI MONTALVA;7;73;7304;MOLINA;71;CURICÓ;2;1;0;14162023;1;199212;3;2,49;B;C;2,69;C
2019;3039;2;ESCUELA ODESSA;7;71;7108;RÍO CLARO;72;TALCA;2;1;1;1572744;2;199302;3;2,53;C;B;2,82;C
2019;5471;2;ESCUELA F-174 VALLE DE LUMACO;9;92;9207;LUMACO;91;MALLECO;2;1;0;15721124;2;199302;2;1,85;I;E;2,51;C
2019;12944;5;REVERENDO PADRE PATRICIO CARIOLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1664666;2;199309;5;2,45;B;C;2,77;C
2019;13387;6;COLEGIO DE ARTES ELISEO VIDELA JORQUERA;4;43;4301;OVALLE;42;LIMARÍ;2;1;0;4641626;2;199210;3;2,15;B;D;2,89;C
2019;1318;8;LICEO DARIO SALAS;5;57;5706;SANTA MARÍA;52;LOS ANDES;2;1;0;17301270;2;199212;4;2,46;B;C;2,68;C
2019;750;1;ESCUELA ELVIRA DEL CARMEN OCHOA AVILES;4;43;4301;OVALLE;42;LIMARÍ;2;1;0;8411593;2;199303;5;2;B;D;2,3;B
2019;220;8;LICEO MINERO AMÉRICA;2;22;2201;CALAMA;22;EL LOA;1;1;0;10187721;1;199209;7;1,83;I;E;2,1;B
2019;750;1;ESCUELA ELVIRA DEL CARMEN OCHOA AVILES;4;43;4301;OVALLE;42;LIMARÍ;2;1;0;21734413;1;199303;3;2,2;B;D;2,82;C
2019;22024;8;LICEO AGRICOLA RADIO 24;14;141;14107;PAILLACO;141;VALDIVIA;3;2;1;7261101;2;199210;4;1,9;I;E;-1;N/A
2019;17885;3;LICEO POLIVALENTE TOME - ALTO;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;23411760;2;199210;4;2,4;B;C;2,74;C
2019;9695;4;LICEO POLIVALENTE EUGENIO PEREIRA SALAS;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;15218321;1;199212;4;2,15;B;D;2,59;C
2019;15759;7;LICEO MACHALI;6;61;6108;MACHALÍ;61;CACHAPOAL;2;1;0;396651;2;199212;4;2,15;B;D;2,59;C
2019;9891;4;REPUBLICA DE GUATEMALA;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;10718072;2;199302;2;2,7;C;B;2,92;C
2019;8514;6;LICEO ROSA ESTER ALESANDRI RODRIGUEZ;13;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;2;1;0;6287925;1;199303;4;2,1;B;D;2,86;C
2019;31078;6;LICEO BICENTENARIO SAN PEDRO DE PUENTE ALTO;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;9738737;2;199303;4;2,48;B;C;2,89;C
2019;3527;0;ESCUELA CAMILA MATTA VIAL;7;74;7406;SAN JAVIER;73;LINARES;2;1;1;2292972;2;199306;3;1,85;I;E;2,51;C
2019;9007;7;LICEO EUGENIO MARÍA DE HOSTOS;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;1;1;0;9077730;2;199210;2;1,9;I;E;2,14;B
2019;224;0;ESCUELA GRECIA;2;22;2201;CALAMA;22;EL LOA;1;1;0;17657188;2;199306;3;1,83;I;E;2,5;B
2019;4577;2;LICEO REPÚBLICA DE ISRAEL;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;13109949;2;199212;2;2,8;C;B;2,98;C
2019;6089;5;ESCUELA VOIPIR DE NANCUL;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;1;0;3060670;2;199302;3;2,54;C;B;2,92;C
2019;5088;1;ESCUELA PABLO NERUDA;8;82;8205;CURANILAHUE;84;ARAUCO;2;1;0;10438617;2;199303;3;2,4;B;C;2,74;C
2019;4565;9;LICEO DOMINGO SANTA MARÍA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;4247890;1;199307;4;2,5;B;C;2,6;C
2019;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;2732329;1;199402;3;2,15;B;D;2,59;C
2019;12759;0;LICEO CAMIÑA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;24353154;1;199403;4;2,15;B;D;2,29;B
2019;12617;9;ESCUELA ESTRELLA DEL SUR;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;0;12187130;2;199403;3;2,45;B;C;2,67;C
2019;119;8;ESCUELA CENTENARIO;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;15233368;2;199405;2;1,95;I;E;2,07;B
2019;12538;5;ESCUELA CHIPANA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;23232237;2;199406;3;2,1;B;D;2,46;B
2019;2262;4;COL.MARIA VILLALOBOS ARTEAGA;6;61;6111;OLIVAR;61;CACHAPOAL;2;1;0;16754196;2;199302;5;2,45;B;C;2,57;C
2019;2310;8;ESC.ALCIDES REYES FRIAS;6;61;6109;MALLOA;61;CACHAPOAL;2;1;0;21733315;1;199303;3;2,6;C;B;2,86;C
2019;405;7;ESCUELA LOS ESTANDARTES;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;11760580;1;199303;3;1,96;I;E;2,48;B
2019;6585;4;LICEO LUIS GONZALEZ VASQUEZ;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;6;5;0;330321;2;199304;4;2,65;C;B;3,09;D
2019;40025;4;LICEO REQUINOA;6;61;6116;REQUÍNOA;61;CACHAPOAL;2;1;0;10246944;2;199304;7;2,22;B;D;2,53;C
2019;2412;0;ESCUELA LAURA MATUS MELENDEZ;6;61;6105;DOÑIHUE;61;CACHAPOAL;2;1;0;5905128;1;199305;2;2,63;C;B;2,88;C
2019;2129;6;COLEGIO AURORA DE CHILE;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;11897163;1;199308;3;1,75;I;E;2,55;C
2019;1469;9;ESCUELA BASICA HEROES DE CHILE;5;58;5802;LIMACHE;51;QUILLOTA;2;1;0;15201339;2;199308;5;2,35;B;C;2,71;C
2019;15632;9;COLEGIO SAN ANGELO;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;13845324;2;199309;2;2,55;C;B;-1;N/A
2019;2263;2;ESCUELA MUNICIPAL DE GULTRO;6;61;6111;OLIVAR;61;CACHAPOAL;2;1;1;336250;2;199310;2;2,1;B;D;2,56;C
2019;6336;3;COLEGIO SANTA CRUZ DE LONCOCHE;9;91;9109;LONCOCHE;93;CAUTÍN SUR;3;2;0;886315;2;199311;4;2,3;B;C;-1;N/A
2019;2115;6;ESCUELA MUNICIPAL RENE SCHNEIDER CHEREAU;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;23231715;2;199311;3;2,63;C;B;3,08;D
2019;2131;8;ESCUELA MUNICIPAL CARLOS MIRANDA MIRANDA;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;15769880;1;199401;3;2,75;C;B;3,05;D
2019;11287;9;LICEO BERTA ZAMORANO LIZANA;6;61;6104;COLTAUCO;61;CACHAPOAL;2;1;0;15943071;2;199402;4;2,4;B;C;2,74;C
2019;224;0;ESCUELA GRECIA;2;22;2201;CALAMA;22;EL LOA;1;1;0;16146622;2;199209;2;1,95;I;E;2,47;B
2019;1898;8;ESCUELA THEODOR HEUSS;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1;1;0;11614394;1;199211;3;2,1;B;D;2,36;B
2019;1870;8;ESCUELA CAMPICHE;5;51;5105;PUCHUNCAVÍ;53;VALPARAÍSO;2;1;1;17042803;2;199301;3;2,15;B;D;2,49;B
2019;1692;6;ESCUELA ARTURO PRAT CHACON;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;1;0;11722130;1;199308;3;2,05;B;D;2,53;C
2019;1886;4;COLEGIO MANUEL BULNES PRIETO;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1;1;0;1978876;1;199310;4;2,55;C;B;3,03;D
2019;1887;2;ESCUELA GUARDIAMARINA GUILLERMO ZANARTU I.;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1;1;0;13526427;2;199310;5;2,15;B;D;2,49;B
2019;1971;2;ESCUELA MANUEL MONTT;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;1;1;0;7464510;2;199310;1;2,3;B;C;2,58;C
2019;13562;3;ESCUELA JUAN PABLO II;4;41;4102;COQUIMBO;41;ELQUI;6;5;0;9706005;2;199306;5;2,35;B;C;2,71;C
2019;8390;9;ESCUELA HAMBURGO;11;112;11202;CISNES;111;COYHAIQUE;2;1;1;13011458;1;199305;3;2,23;B;D;2,64;C
2019;1208;4;ESCUELA BASICA RIO BLANCO;5;53;5301;LOS ANDES;52;LOS ANDES;2;1;1;8233467;1;199210;3;2,3;B;C;2,68;C
2019;1271;8;ESCUELA JOSÉ ANTONIO MANSO DE VELASCO;5;57;5701;SAN FELIPE;52;LOS ANDES;2;1;0;4740726;1;199209;3;2;B;D;2,3;B
2019;1881;3;COLEGIO LUIS CRUZ MARTÍNEZ;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1;1;0;22078390;2;199301;3;2,35;B;C;2,71;C
2019;847;8;ESCUELA BASICA AMERICA;4;43;4302;COMBARBALÁ;42;LIMARÍ;2;1;0;13952612;2;199301;5;2,25;B;D;2,45;B
2019;4717;1;LICEO TÉCNICO PROFESIONAL LUCILA GODOY ALCAYAGA;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;11371405;2;199303;3;2,2;B;D;2,42;B
2019;4289;7;LICEO MANUEL ARÍSTIDES ZAÑARTU;8;83;8303;CABRERO;82;BIOBÍO;2;1;0;7530887;1;199304;4;2,04;B;D;2,42;B
2019;4736;8;ESCUELA CORNETA CABRALES;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;9683509;2;199304;3;2,1;B;D;2,46;B
2019;7772;0;LICEO POLITECNICO CALBUCO;10;101;10102;CALBUCO;101;LLANQUIHUE;2;1;0;19932420;2;199304;5;2,4;B;C;2,74;C
2019;4589;6;LICEO LUCERO GONZALEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;15747146;1;199306;4;1;I;E;1,7;I
2019;5113;6;LICEO ORLANDO DELGADO ZÚNIGA;8;82;8206;LOS ÁLAMOS;84;ARAUCO;2;1;1;2424990;1;199308;3;2,35;B;C;2,81;C
2019;4375;3;ESCUELA RALCO LEPOY;8;83;8314;ALTO BIOBÍO;82;BIOBÍO;2;1;1;23498966;2;199308;1;2,1;B;D;2,26;B
2019;9006;9;COMPLEJO EDUCACIONAL LA REINA;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;1;1;0;15665047;1;199211;4;2,35;B;C;2,51;C
2019;10345;4;ESCUELA PARTICULAR FRANCISCO BILBAO;13;131;13127;RECOLETA;137;SANTIAGO NORTE;3;2;0;4380375;2;199211;2;2,65;C;B;-1;N/A
2019;22535;5;ESCUELA TERESA DE LOS ANDES;10;102;10201;CASTRO;102;CHILOÉ;1;1;0;20806526;2;199301;3;2,2;B;D;2,22;B
2019;2222;5;LICEO ALBERTO HURTADO;6;61;6110;MOSTAZAL;61;CACHAPOAL;2;1;0;12059706;2;199211;4;2,55;C;B;2,73;C
2019;16955;2;ESCUELA BASICA COLEGIO SAN JUAN DE LAMPA;13;133;13302;LAMPA;137;SANTIAGO NORTE;3;2;0;12435771;2;199212;2;2,34;B;C;-1;N/A
2019;9073;5;LICEO CARMELA SILVA DONOSO;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;17140107;2;199212;4;2,25;B;D;2,65;C
2019;25395;2;COLEGIO BETTERLAND SCHOOL;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;3;2;0;23997194;2;199301;2;2,95;C;B;-1;N/A
2019;9073;5;LICEO CARMELA SILVA DONOSO;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;12810901;2;199302;2;2,4;B;C;2,54;C
2019;8352;6;LICEO REPUBLICA ARGENTINA;11;111;11101;COYHAIQUE;111;COYHAIQUE;2;1;0;20535050;1;199301;7;2,32;B;C;2,89;C
2019;24856;8;ESCUELA BASICA TEGUALDA;13;136;13601;TALAGANTE;135;TALAGANTE;1;1;0;10925041;2;199304;3;2,8;C;B;2,98;C
2019;8572;3;ESCUELA BASICA CAMILO MORI;13;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;2;1;0;5426596;1;199304;3;2,25;B;D;2,95;C
2019;1855;4;ESCUELA BASICA REPUBLICA DE FRANCIA;5;51;5107;QUINTERO;53;VALPARAÍSO;2;1;0;16107075;2;199303;1;2,35;B;C;2,71;C
2019;230;5;ESCUELA BASICA ANDRES BELLO;2;22;2201;CALAMA;22;EL LOA;1;1;0;19146657;2;199212;3;2,25;B;D;2,75;C
2019;217;8;LICEO LUIS CRUZ MARTINEZ;2;22;2201;CALAMA;22;EL LOA;1;1;0;7846926;1;199304;4;1,9;I;E;2,44;B
2019;26466;0;ESCUELA BASICA ELIODORO MATTE OSSA;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;5104472;2;199301;4;2,45;B;C;-1;N/A
2019;10646;1;ESCUELA VALDIVIA DE PAINE;13;134;13402;BUIN;132;SANTIAGO SUR;1;1;0;17965017;2;199302;5;2,15;B;D;2,59;C
2019;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;132;SANTIAGO SUR;1;1;0;9420862;2;199303;3;2,75;C;B;3,05;D
2019;10677;1;ESCUELA BASICA G N°831 JAVIER EYZAGUIRRE ECHAURREN;13;134;13404;PAINE;132;SANTIAGO SUR;2;1;1;20838224;2;199303;3;2,36;B;C;2,72;C
2019;2767;7;ESCUELA LOS CRISTALES;7;73;7301;CURICÓ;71;CURICÓ;2;1;1;17478325;2;199308;2;2,28;B;C;2,67;C
2019;9074;3;LICEO JOSE TORIBIO MEDINA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;22737653;1;199301;3;2,85;C;B;2,91;C
2019;5192;6;ESCUELA ANA MOLINA;8;82;8207;TIRÚA;84;ARAUCO;2;1;1;16793318;2;199303;5;2,03;B;D;2,42;B
2019;10267;9;ESCUELA ESCRITORA MARCELA PAZ;13;131;13127;RECOLETA;137;SANTIAGO NORTE;2;1;0;16937194;2;199302;5;2,19;B;D;2,41;B
2019;25316;2;ESCUELA BASICA N_ 1739 PUELMAPU;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;23622002;2;199305;2;2,45;B;C;-1;N/A
2019;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;110056;1;199309;4;2,25;B;D;2,45;B
2019;9864;7;LICEO JOSE IGNACIO ZENTENO;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;23539609;2;199312;5;2,45;B;C;2,77;C
2019;10792;1;LICEO POLIV. EL BOLLENAR;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;5829979;1;199403;4;2,15;B;D;2,49;B
2019;9074;3;LICEO JOSE TORIBIO MEDINA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;20682077;2;199404;4;2,5;B;C;2,7;C
2019;4831;3;ESCUELA BASICA BELLAVISTA;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;6828668;2;199306;1;2,1;B;D;2,66;C
2019;22480;4;COLEGIO LOS ALERCES;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;17870067;2;199306;5;2,13;B;D;2,48;B
2019;10252;0;LICEO ARTURO PEREZ CANTO;13;131;13127;RECOLETA;137;SANTIAGO NORTE;2;1;0;24379168;1;199307;4;2,7;C;B;2,92;C
2019;9006;9;COMPLEJO EDUCACIONAL LA REINA;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;1;1;0;23126010;2;199307;3;2,35;B;C;2,71;C
2019;4808;9;ESCUELA PENCO;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;18217312;2;199201;5;2,3;B;C;2,68;C
2019;4562;4;LICEO SAN PEDRO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;17785190;1;199306;4;2,53;C;B;2,72;C
2019;4553;5;LICEO DE NIÑAS;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;21178617;2;199309;5;2,35;B;C;2,71;C
2019;4548;9;COLEGIO BIOBÍO;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;2531207;2;199310;2;2,37;B;C;2,72;C
2019;4984;0;ESCUELA ROSITA RENARD;8;81;8102;CORONEL;83;CONCEPCIÓN;2;1;0;15318703;2;199310;4;2,2;B;D;2,62;C
2019;4925;5;LICEO NUEVA ZELANDIA;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;2;1;0;9545922;2;199310;5;2,38;B;C;2,63;C
2019;5105;5;LICEO POLITECNICO CAUPOLICAN;8;82;8206;LOS ÁLAMOS;84;ARAUCO;2;1;0;21040047;2;199402;4;2,45;B;C;2,87;C
